U+1F34F	{ 🍏 }	[ 青蘋果, 蘋果 ]
U+1F378	{ 🍸 }	[ 雞尾酒, 雞尾酒杯 ]
U+1F379	{ 🍹 }	[ 熱帶飲料, 冷飲 ]
U+1F9C9	{ 🧉 }	[ 馬黛茶 ]
U+1F37E	{ 🍾 }	[ 香檳 ]
U+1F9CA	{ 🧊 }	[ 冰塊 ]
U+1F944	{ 🥄 }	[ 調羹 ]
U+1F374	{ 🍴 }	[ 刀叉 ]
U+1F37D	{ 🍽 }	[ 餐具 ]
U+1F963	{ 🥣 }	[ 碗勺 ]
U+1F961	{ 🥡 }	[ 外賣盒 ]
U+1F962	{ 🥢 }	[ 箸, 筷子 ]
U+1F9C2	{ 🧂 }	[ 鹽 ]
