U+1F9D6 U+200D U+2640 U+FE0F	{ 🧖‍♀️ }	[ 焗桑拿女, 蒸桑拿女 ]
U+1F9D6	{ 🧖 }	[ 焗桑拿, 蒸桑拿 ]
U+1F9D6 U+200D U+2642 U+FE0F	{ 🧖‍♂️ }	[ 焗桑拿男, 蒸桑拿男 ]
U+1F485	{ 💅 }	[ 美甲 ]
U+1F933	{ 🤳 }	[ 自拍 ]
U+1F483	{ 💃 }	[ 舞女, 舞蹈, 跳舞, 舞蹈家, 女舞蹈家 ]
U+1F57A	{ 🕺 }	[ 舞蹈, 跳舞, 舞蹈家, 男舞蹈家 ]
U+1F46F U+200D U+2640 U+FE0F	{ 👯‍♀️ }	[ 兔女郎 ]
U+1F46F	{ 👯 }	[ 雙兔人 ]
U+1F46F U+200D U+2642 U+FE0F	{ 👯‍♂️ }	[ 雙兔男 ]
U+1F574 U+FE0F	{ 🕴️ }	[ 懸浮西裝男 ]
U+1F469 U+200D U+1F9BD	{ 👩‍🦽 }	[ 輪椅女 ]
U+1F9D1 U+200D U+1F9BD	{ 🧑‍🦽 }	[ 坐輪椅, 輪椅人, 輪椅 ]
U+1F468 U+200D U+1F9BD	{ 👨‍🦽 }	[ 輪椅男 ]
U+1F469 U+200D U+1F9BC	{ 👩‍🦼 }	[ 電動輪椅女 ]
U+1F9D1 U+200D U+1F9BC	{ 🧑‍🦼 }	[ 電動輪椅, 坐電動輪椅 ]
U+1F468 U+200D U+1F9BC	{ 👨‍🦼 }	[ 電動輪椅男 ]
U+1F6B6 U+200D U+2640 U+FE0F	{ 🚶‍♀️ }	[ 女行人 ]
U+1F6B6	{ 🚶 }	[ 行人, 路人 ]
U+1F6B6 U+200D U+2642 U+FE0F	{ 🚶‍♂️ }	[ 男行人 ]
U+1F469 U+200D U+1F9AF	{ 👩‍🦯 }	[ 手杖女 ]
U+1F9D1 U+200D U+1F9AF	{ 🧑‍🦯 }	[ 手杖 ]
U+1F468 U+200D U+1F9AF	{ 👨‍🦯 }	[ 手杖男 ]
U+1F9CE U+200D U+2640 U+FE0F	{ 🧎‍♀️ }	[ 跪地女, 下跪女 ]
U+1F9CE	{ 🧎 }	[ 跪地, 下跪 ]
U+1F9CE U+200D U+2642 U+FE0F	{ 🧎‍♂️ }	[ 跪地男, 下跪男 ]
U+1F3C3 U+200D U+2640 U+FE0F	{ 🏃‍♀️ }	[ 跑步女, 跑步 ]
U+1F3C3	{ 🏃 }	[ 跑步 ]
U+1F3C3 U+200D U+2642 U+FE0F	{ 🏃‍♂️ }	[ 跑步男, 跑步 ]
U+1F9CD U+200D U+2640 U+FE0F	{ 🧍‍♀️ }	[ 站立女 ]
U+1F9CD	{ 🧍 }	[ 站立, 企 ]
U+1F9CD U+200D U+2642 U+FE0F	{ 🧍‍♂️ }	[ 站立男 ]
U+1F46B	{ 👫 }	[ 手拖手, 拖手, 牽手, 手牽手 ]
U+1F46D	{ 👭 }	[ 手拖手, 拖手, 牽手, 手牽手, 姊妹, 姐妹 ]
U+1F46C	{ 👬 }	[ 手拖手, 拖手, 牽手, 手牽手 ]
U+1F469 U+200D U+2764 U+FE0F U+200D U+1F468	{ 👩‍❤️‍👨 }	[ 情侶, 戀人, 相愛, 相戀 ]
U+1F469 U+200D U+2764 U+FE0F U+200D U+1F469	{ 👩‍❤️‍👩 }	[ 閨蜜, 百合, 女同性戀, 女同, 拉拉 ]
U+1F491	{ 💑 }	[ 相愛人 ]
U+1F468 U+200D U+2764 U+FE0F U+200D U+1F468	{ 👨‍❤️‍👨 }	[ 男同性戀, 男同, 基佬 ]
U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468	{ 👩‍❤️‍💋‍👨 }	[ 親吻, 相吻 ]
U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469	{ 👩‍❤️‍💋‍👩 }	[ 親吻女, 相吻女 ]
U+1F48F	{ 💏 }	[ 親吻人, 相吻人 ]
U+1F468 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468	{ 👨‍❤️‍💋‍👨 }	[ 親吻男, 相吻男 ]
U+1F468 U+200D U+1F469 U+200D U+1F466	{ 👨‍👩‍👦 }	[ 父母子, 一家三口, 三口之家 ]
U+1F468 U+200D U+1F469 U+200D U+1F467	{ 👨‍👩‍👧 }	[ 父母女, 一家三口, 三口之家 ]
U+1F468 U+200D U+1F469 U+200D U+1F467 U+200D U+1F466	{ 👨‍👩‍👧‍👦 }	[ 父母子女, 父母兒女, 父母仔女, 兒女雙全, 一家四口, 四口之家 ]
U+1F468 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466	{ 👨‍👩‍👦‍👦 }	[ 父母子子, 一家四口, 四口之家 ]
U+1F468 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467	{ 👨‍👩‍👧‍👧 }	[ 父母女女, 一家四口, 四口之家 ]
U+1F469 U+200D U+1F469 U+200D U+1F466	{ 👩‍👩‍👦 }	[ 母母子 ]
U+1F469 U+200D U+1F469 U+200D U+1F467	{ 👩‍👩‍👧 }	[ 母母女 ]
U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F466	{ 👩‍👩‍👧‍👦 }	[ 母母子女, 母母兒女 ]
U+1F469 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466	{ 👩‍👩‍👦‍👦 }	[ 母母子子 ]
U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467	{ 👩‍👩‍👧‍👧 }	[ 母母女女 ]
U+1F468 U+200D U+1F468 U+200D U+1F466	{ 👨‍👨‍👦 }	[ 父父子 ]
U+1F468 U+200D U+1F468 U+200D U+1F467	{ 👨‍👨‍👧 }	[ 父父女 ]
U+1F468 U+200D U+1F468 U+200D U+1F467 U+200D U+1F466	{ 👨‍👨‍👧‍👦 }	[ 父父子女, 父父兒女 ]
U+1F468 U+200D U+1F468 U+200D U+1F466 U+200D U+1F466	{ 👨‍👨‍👦‍👦 }	[ 父父子子 ]
U+1F468 U+200D U+1F468 U+200D U+1F467 U+200D U+1F467	{ 👨‍👨‍👧‍👧 }	[ 父父女女 ]
U+1F469 U+200D U+1F466	{ 👩‍👦 }	[ 母子, 仔乸 ]
U+1F469 U+200D U+1F467	{ 👩‍👧 }	[ 母女 ]
U+1F469 U+200D U+1F467 U+200D U+1F466	{ 👩‍👧‍👦 }	[ 母子女 ]
U+1F469 U+200D U+1F466 U+200D U+1F466	{ 👩‍👦‍👦 }	[ 母子子 ]
U+1F469 U+200D U+1F467 U+200D U+1F467	{ 👩‍👧‍👧 }	[ 母女女 ]
U+1F468 U+200D U+1F466	{ 👨‍👦 }	[ 父子 ]
U+1F468 U+200D U+1F467	{ 👨‍👧 }	[ 父女 ]
U+1F468 U+200D U+1F467 U+200D U+1F466	{ 👨‍👧‍👦 }	[ 父子女 ]
U+1F468 U+200D U+1F466 U+200D U+1F466	{ 👨‍👦‍👦 }	[ 父子子 ]
U+1F468 U+200D U+1F467 U+200D U+1F467	{ 👨‍👧‍👧 }	[ 父女女 ]
U+1FAA2	{ 🪢 }	[ 結, 繩結 ]
U+1F9F6	{ 🧶 }	[ 毛線, 毛線團, 線團 ]
U+1F9F5	{ 🧵 }	[ 線, 線軸, 線輪 ]
U+1FAA1	{ 🪡 }	[ 縫衣針, 針, 針線 ]
U+1F9E5	{ 🧥 }	[ 外套, 大衣, 風衣, 風褸 ]
U+1F97C	{ 🥼 }	[ 實驗服, 實驗袍, 白大褂, 護士服, 護士袍 ]
U+1F9BA	{ 🦺 }	[ 救生服, 救生衣 ]
U+1F45A	{ 👚 }	[ 女裝 ]
U+1F455	{ 👕 }	[ 男裝 ]
U+1F456	{ 👖 }	[ 牛仔褲, 褲, 長褲 ]
U+1FA72	{ 🩲 }	[ 底褲, 內褲 ]
U+1FA73	{ 🩳 }	[ 三分裤, 三分褲, 短裤, 短褲 ]
U+1F454	{ 👔 }	[ 襯衣, 襯衫, 裇衫 ]
U+1F457	{ 👗 }	[ 禮服, 裙, 連衣裙 ]
U+1F459	{ 👙 }	[ 三點裝, 比基尼, 泳裝 ]
U+1FA71	{ 🩱 }	[ 泳衣, 連體衣 ]
U+1F458	{ 👘 }	[ 和服 ]
U+1F97B	{ 🥻 }	[ 紗麗 ]
U+1FA74	{ 🩴 }	[ 人字拖, 拖鞋, 涼鞋 ]
U+1F97F	{ 🥿 }	[ 平底鞋 ]
U+1F460	{ 👠 }	[ 高跟鞋, 女鞋 ]
U+1F461	{ 👡 }	[ 高跟涼鞋 ]
U+1F462	{ 👢 }	[ 長筒靴, 靴 ]
U+1F45E	{ 👞 }	[ 男鞋, 皮鞋 ]
U+1F45F	{ 👟 }	[ 球鞋, 運動鞋 ]
U+1F97E	{ 🥾 }	[ 男靴, 登山靴 ]
U+1F9E6	{ 🧦 }	[ 襪 ]
U+1F9E4	{ 🧤 }	[ 手套 ]
U+1F9E3	{ 🧣 }	[ 圍巾 ]
U+1F3A9	{ 🎩 }	[ 南帽, 高帽, 魔術帽 ]
U+1F9E2	{ 🧢 }	[ 㡌, 太陽㡌, 運動㡌, 鴨舌㡌 ]
U+1F452	{ 👒 }	[ 女帽, 禮帽, 草㡌 ]
U+1F393	{ 🎓 }	[ 學士帽, 畢業 ]
U+26D1 U+FE0F	{ ⛑️ }	[ 安全帽 ]
U+1FA96	{ 🪖 }	[ 頭盔, 盔 ]
U+1F451	{ 👑 }	[ 皇冠 ]
U+1F48D	{ 💍 }	[ 戒指, 指環, 結婚戒指, 鑽戒 ]
U+1F45D	{ 👝 }	[ 皮包 ]
U+1F45B	{ 👛 }	[ 錢包, 錢夾 ]
U+1F45C	{ 👜 }	[ 手提包, 挎包 ]
U+1F4BC	{ 💼 }	[ 公文包, 電腦包 ]
U+1F392	{ 🎒 }	[ 書包, 背包, 雙肩包 ]
U+1F9F3	{ 🧳 }	[ 行李, 行李箱 ]
U+1F453	{ 👓 }	[ 老花鏡, 近視眼鏡 ]
U+1F576 U+FE0F	{ 🕶️ }	[ 墨鏡, 太陽鏡 ]
U+1F97D	{ 🥽 }	[ 潛水鏡, 護目鏡, 防護鏡 ]
U+1F302	{ 🌂 }	[ 遮, 擔遮 ]
